molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL5806613,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)ccc1OC1CCC(=O)NC1,200000.0,inactive
CHEMBL5859044,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)ccc1N1CC[C@@H](F)C1,109000.0,inactive
CHEMBL5896971,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)ccc1N1CC[C@H](F)C1,69000.0,inactive
CHEMBL6027823,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)ccc1N1CC[C@@H](O)C1,192000.0,inactive
CHEMBL5888061,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)ccc1N1CC[C@H](O)C1,315000.0,inactive
CHEMBL5781841,C[C@@H]1C[C@@H](O)CN1c1ccc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)cc1C#N,47000.0,inactive
CHEMBL5739576,C[C@H]1C[C@@H](O)CN1c1ccc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)cc1C#N,51000.0,inactive
CHEMBL5791683,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)ccc1N1CCC2(COC2)C1,236000.0,inactive
CHEMBL6021083,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)ccc1N1CCC2(CCO2)C1,258000.0,inactive
CHEMBL5814872,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)ccc1N1CCC2(C1)OCCO2,330000.0,inactive
CHEMBL5868173,CN1CC2(CCN(c3ccc(-c4ncnc(Nc5ccc(N6CCN(C7COC7)CC6)cc5)n4)cc3C#N)CC2)C1,307000.0,inactive
CHEMBL5999779,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)ccc1N1CC2(CCO2)C1,354000.0,inactive
CHEMBL5867044,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)ccc1N1CC2(CCOCC2)C1,170000.0,inactive
CHEMBL5915978,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)ccc1N1CCC2(CCOCC2)C1,137000.0,inactive
CHEMBL5907151,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)ccc1N1CCC2(CCOC2)CC1,1000000.0,inactive
CHEMBL6002221,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)ccc1N1CCC2(CCO2)CC1,301000.0,inactive
CHEMBL6017167,N#Cc1cccc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)c1,657000.0,inactive
CHEMBL5840311,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)ccc1O[C@H]1CCOC1,281000.0,inactive
CHEMBL6036258,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)ccc1OC1CCCCC1,980000.0,inactive
CHEMBL5931832,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)ccc1O[C@@H]1CCN(C(=O)CO)C[C@@H]1F,174000.0,inactive
CHEMBL5814069,C[C@@H](O)C(=O)N1CCC(Oc2ccc(-c3ncnc(Nc4ccc(N5CCN(C6COC6)CC5)cc4)n3)cc2C#N)CC1,626000.0,inactive
CHEMBL5810462,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)ccc1O[C@H]1CCN(C(=O)CO)C[C@@H]1F,256000.0,inactive
CHEMBL5926871,C[C@H]1C[C@H](Oc2ccc(-c3ncnc(Nc4ccc(N5CCN(C6COC6)CC5)cc4)n3)cc2C#N)CCN1C(=O)CO,488000.0,inactive
CHEMBL5898508,C[C@@H]1C[C@H](Oc2ccc(-c3ncnc(Nc4ccc(N5CCN(C6COC6)CC5)cc4)n3)cc2C#N)CCN1C(=O)CO,182000.0,inactive
CHEMBL5810462,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)ccc1O[C@H]1CCN(C(=O)CO)C[C@@H]1F,222000.0,inactive
CHEMBL5931832,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)ccc1O[C@@H]1CCN(C(=O)CO)C[C@@H]1F,189000.0,inactive
CHEMBL5928338,C[C@H](O)C(=O)N1CCC(Oc2ccc(-c3ncnc(Nc4ccc(N5CCO[C@@H](CO)C5)cc4)n3)cc2C#N)CC1,1000000.0,inactive
CHEMBL5778639,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCO[C@@H](CO)C4)cc3)n2)ccc1OC1CCNCC1(F)F,311000.0,inactive
CHEMBL5796123,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCO[C@@H](CO)C4)cc3)n2)ccc1OC1CCN(C(=O)CO)CC1,333000.0,inactive
CHEMBL5942140,C[C@H](O)C(=O)N1CCC(Oc2ccc(-c3ncnc(Nc4ccc(N5CCO[C@@H](CO)C5)cc4)n3)cc2C#N)C(F)(F)C1,206000.0,inactive
CHEMBL5937933,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCO[C@@H](CO)C4)cc3)n2)ccc1O[C@H]1CCN(C(=O)CO)C[C@H]1F,189000.0,inactive
CHEMBL5842903,CC(=O)N1CC[C@H](Oc2ccc(-c3ncnc(Nc4ccc(N5CCO[C@@H](CO)C5)cc4)n3)cc2C#N)C(F)(F)C1,233000.0,inactive
CHEMBL5990535,C[C@H](O)C(=O)N1CC[C@H](Oc2ccc(-c3ncnc(Nc4ccc(N5CCO[C@@H](CO)C5)cc4)n3)cc2C#N)[C@H](F)C1,486000.0,inactive
CHEMBL5921399,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCO[C@H](CO)C4)cc3)n2)ccc1O[C@H]1CCN(C(=O)CO)C[C@H]1F,128000.0,inactive
CHEMBL5941375,C[C@H](O)C(=O)N1CC[C@H](Oc2ccc(-c3ncnc(Nc4ccc(N5CCO[C@H](CO)C5)cc4)n3)cc2C#N)[C@H](F)C1,333000.0,inactive
CHEMBL6007599,C[C@H](O)C(=O)N1CC[C@@H](Oc2ccc(-c3ncnc(Nc4ccc(N5CCN(C6COC6)CC5)cc4)n3)cc2C#N)[C@H](F)C1,669000.0,inactive
CHEMBL5911980,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)ccc1O[C@@H]1CCN(C(=O)CO)C[C@H]1F,317000.0,inactive
CHEMBL5874952,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)ccc1O[C@@H]1CCNC[C@H]1F,723000.0,inactive
CHEMBL6053626,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)ccc1O[C@H]1CCN(C(=O)CO)C[C@H]1F,120000.0,inactive
CHEMBL6009099,C[C@H](O)C(=O)N1CC[C@H](Oc2ccc(-c3ncnc(Nc4ccc(N5CCN(C6COC6)CC5)cc4)n3)cc2C#N)[C@H](F)C1,445000.0,inactive
CHEMBL5762033,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)ccc1O[C@H]1CCNC[C@H]1F,409000.0,inactive
CHEMBL5780862,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)c(F)c3)n2)ccc1O[C@H]1CCN(C(=O)CO)C[C@H]1F,199000.0,inactive
CHEMBL5987342,C[C@H]1CN(c2ccc(Nc3ncnc(-c4ccc(O[C@H]5CCN(C(=O)CO)C[C@H]5F)c(C#N)c4)n3)cc2)CCN1C1COC1,120000.0,inactive
CHEMBL5829598,C[C@@H]1CN(C2COC2)CCN1c1ccc(Nc2ncnc(-c3ccc(O[C@H]4CCN(C(=O)CO)C[C@H]4F)c(C#N)c3)n2)cc1,249000.0,inactive
CHEMBL5956223,C[C@@H]1CN(c2ccc(Nc3ncnc(-c4ccc(O[C@H]5CCN(C(=O)CO)C[C@H]5F)c(C#N)c4)n3)cc2)CCN1C1COC1,130000.0,inactive
CHEMBL5952453,C[C@H]1CN(C2COC2)CCN1c1ccc(Nc2ncnc(-c3ccc(O[C@H]4CCN(C(=O)CO)C[C@H]4F)c(C#N)c3)n2)cc1,191000.0,inactive
CHEMBL5818576,C[C@H](O)C(=O)N1CC[C@@H](Oc2ccc(-c3ncnc(Nc4ccc(N5CCN(C6COC6)[C@H](C)C5)cc4)n3)cc2C#N)C(F)(F)C1,228000.0,inactive
CHEMBL5786159,C[C@H](O)C(=O)N1CC[C@H](Oc2ccc(-c3ncnc(Nc4ccc(N5CCN(C6COC6)[C@H](C)C5)cc4)n3)cc2C#N)C(F)(F)C1,181000.0,inactive
CHEMBL5962342,C[C@@H]1CN(c2ccc(Nc3ncnc(-c4ccc(O[C@@H]5CCN(C(=O)[C@@H](C)O)CC5(F)F)c(C#N)c4)n3)cc2)CCN1C1COC1,333000.0,inactive
CHEMBL5896469,C[C@@H]1CN(c2ccc(Nc3ncnc(-c4ccc(O[C@H]5CCN(C(=O)[C@@H](C)O)CC5(F)F)c(C#N)c4)n3)cc2)CCN1C1COC1,187000.0,inactive
CHEMBL5952019,C[C@H](O)C(=O)N1CC[C@H](Oc2ccc(-c3ncnc(Nc4ccc(N5CCN(C6COC6)C[C@@H]5C)cc4)n3)cc2C#N)[C@H](F)C1,389000.0,inactive
CHEMBL5798993,C[C@H]1CN(C2COC2)CCN1c1ccc(Nc2ncnc(-c3ccc(O[C@H]4CCN(C(=O)CC#N)C[C@H]4F)c(C#N)c3)n2)cc1,127000.0,inactive
CHEMBL5940886,C[C@H]1CN(C2COC2)CCN1c1ccc(Nc2ncnc(-c3ccc(O[C@H]4CCN(C(=O)CCO)C[C@H]4F)c(C#N)c3)n2)cc1,369000.0,inactive
CHEMBL6033236,C[C@H](O)C(=O)N1CC[C@H](Oc2ccc(-c3ncnc(Nc4ccc(N5CCN(C6COC6)C[C@@H]5C)cc4)n3)cc2C#N)C(F)(F)C1,213000.0,inactive
CHEMBL6032829,C[C@H]1CN(C2COC2)CCN1c1ccc(Nc2ncnc(-c3ccc(O[C@H]4CCN(C(=O)CC#N)CC4(F)F)c(C#N)c3)n2)cc1,61000.0,inactive
CHEMBL5826056,C[C@H]1CN(C2COC2)CCN1c1ccc(Nc2ncnc(-c3ccc(O[C@H]4CCN(C(=O)CCO)CC4(F)F)c(C#N)c3)n2)cc1,151000.0,inactive
CHEMBL6011438,C[C@H]1CN(C2COC2)CCN1c1ccc(Nc2ncnc(-c3ccc(O[C@H]4CCN(C(=O)c5cnn[nH]5)C[C@H]4F)c(C#N)c3)n2)cc1,227000.0,inactive
CHEMBL5927593,C[C@H]1CN(C2COC2)CCN1c1ccc(Nc2ncnc(-c3ccc(O[C@H]4CCN(C(=O)c5cnc[nH]5)C[C@H]4F)c(C#N)c3)n2)cc1,144000.0,inactive
CHEMBL5961361,C[C@H]1CN(C2COC2)CCN1c1ccc(Nc2ncnc(-c3ccc(O[C@H]4CCN(C(=O)c5ccn[nH]5)C[C@H]4F)c(C#N)c3)n2)cc1,270000.0,inactive
CHEMBL5961235,C[C@H]1CN(C2COC2)CCN1c1ccc(Nc2ncnc(-c3ccc(O[C@H]4CCN(C(=O)c5cnn[nH]5)CC4(F)F)c(C#N)c3)n2)cc1,98000.0,inactive
CHEMBL6013843,C[C@H]1CN(C2COC2)CCN1c1ccc(Nc2ncnc(-c3ccc(O[C@H]4CCN(C(=O)c5cnc[nH]5)CC4(F)F)c(C#N)c3)n2)cc1,66000.0,inactive
CHEMBL5774653,C[C@H]1CN(C2COC2)CCN1c1ccc(Nc2ncnc(-c3ccc(O[C@H]4CCN(C(=O)c5nnc[nH]5)CC4(F)F)c(C#N)c3)n2)cc1,42000.0,inactive
CHEMBL5781950,C[C@H]1CN(c2ccc(Nc3ncnc(-c4ccc(O[C@H]5CCN(C(=O)CO)CC5(F)F)c(C#N)c4)n3)cc2)CCN1C1COC1,46000.0,inactive
CHEMBL5887169,C[C@H](O)C(=O)N1CC[C@H](Oc2ccc(-c3ncnc(Nc4ccc(N5CCN(C6COC6)[C@@H](C)C5)cc4)n3)cc2C#N)C(F)(F)C1,156000.0,inactive
CHEMBL5930459,C[C@H]1CN(c2ccc(Nc3ncnc(-c4ccc(O[C@H]5CCN(C(=O)c6cnn[nH]6)C[C@H]5F)c(C#N)c4)n3)cc2)CCN1C1COC1,158000.0,inactive
CHEMBL5751738,C[C@H](O)C(=O)N1CC[C@H](Oc2ccc(-c3ncnc(Nc4ccc(N5CCN(C6COC6)[C@@H](C)C5)cc4)n3)cc2C#N)[C@H](F)C1,296000.0,inactive
CHEMBL5831629,C[C@H](O)C(=O)N1CC[C@H](Oc2ccc(-c3ncnc(Nc4ccc(N5C[C@@H](C)N(C6COC6)C[C@@H]5C)cc4)n3)cc2C#N)[C@H](F)C1,426000.0,inactive
CHEMBL5925886,Cc1ncc(C(=O)N2CC[C@H](Oc3ccc(-c4ncnc(Nc5ccc(N6CCN(C7COC7)CC6)cc5)n4)cc3C#N)[C@H](F)C2)n1C,387000.0,inactive
CHEMBL5861383,Cn1cncc1C(=O)N1CC[C@H](Oc2ccc(-c3ncnc(Nc4ccc(N5CCN(C6COC6)CC5)cc4)n3)cc2C#N)[C@H](F)C1,404000.0,inactive
CHEMBL6030930,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)c(F)c3)n2)ccc1OC1CCS(=O)(=O)CC1,527000.0,inactive
CHEMBL5828528,COC1CN(c2ccc(-c3ncnc(Nc4ccc(N5CCN(C6COC6)CC5)cc4)n3)cc2C#N)C1,219000.0,inactive
CHEMBL5909248,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)ccc1OC1CCS(=O)(=O)CC1,804000.0,inactive
CHEMBL5871196,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)cc(F)c1OC1CCS(=O)(=O)CC1,1000000.0,inactive
CHEMBL5806402,CS(=O)(=O)C1CN(c2ccc(-c3ncnc(Nc4ccc(N5CCN(C6COC6)CC5)cc4)n3)cc2C#N)C1,68000.0,inactive
CHEMBL5945128,CS(=O)(=O)N1CC(Oc2ccc(-c3ncnc(Nc4ccc(N5CCN(C6COC6)CC5)cc4)n3)cc2C#N)C1,133000.0,inactive
CHEMBL5893082,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)ccc1OC1CN(C(=O)CO)C1,1000000.0,inactive
CHEMBL5941789,N#Cc1cc(-c2ncnc(Nc3ccc4c(c3)OC(F)(F)O4)n2)ccc1OC1CCOCC1,1000000.0,inactive
CHEMBL5857225,CS(=O)(=O)OC1CN(c2ccc(-c3ncnc(Nc4ccc(N5CCN(C6COC6)CC5)cc4)n3)cc2C#N)C1,52000.0,inactive
CHEMBL5832727,N#Cc1cc(-c2ncnc(Nc3ccc4oc(=O)[nH]c4c3)n2)ccc1OC1CCOCC1,1000000.0,inactive
CHEMBL6038598,CC1(C)C(=O)Nc2ccc(Nc3ncnc(-c4ccc(OC5CCOCC5)c(C#N)c4)n3)cc21,541000.0,inactive
CHEMBL5944782,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)ccc1OC1CCC2(CC1)OCCO2,1000000.0,inactive
CHEMBL5833533,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)ccc1OCC1(F)COC1,110000.0,inactive
CHEMBL6013955,COc1cc(Nc2ncnc(-c3ccc(OC4CCN(C(=O)[C@H](C)O)CC4)c(C#N)c3)n2)ccc1N1CCN(C2COC2)CC1,185000.0,inactive
CHEMBL5865199,C[C@H](Oc1ccc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)cc1C#N)C1CCOCC1,219000.0,inactive
CHEMBL5934942,C[C@@H](Oc1ccc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)cc1C#N)C1CCOCC1,450000.0,inactive
CHEMBL5885264,Cc1nnsc1COc1ccc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)cc1C#N,605000.0,inactive
CHEMBL5784406,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)ccc1OCC1CCOCC1,313000.0,inactive
CHEMBL5770498,CC(C)[C@H](Oc1ccc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)cc1C#N)C(N)=O,1000000.0,inactive
CHEMBL5973564,N#Cc1cc(-c2ncnc(Nc3ccc(N4CC(O)C4)nc3)n2)ccc1OC1CCOCC1,1000000.0,inactive
CHEMBL5762401,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)ccc1O[C@H]1CCN(C(=O)C(F)F)C[C@H]1F,316000.0,inactive
CHEMBL5794842,CC(=O)N1CC[C@H](Oc2ccc(-c3ncnc(Nc4ccc(N5CCN(C6COC6)CC5)cc4)n3)cc2C#N)[C@H](F)C1,444000.0,inactive
CHEMBL5835561,COC(=O)N1CC[C@H](Oc2ccc(-c3ncnc(Nc4ccc(N5CCN(C6COC6)CC5)cc4)n3)cc2C#N)[C@H](F)C1,680000.0,inactive
CHEMBL5961364,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)ccc1O[C@H]1CCCC[C@H]1N,474000.0,inactive
CHEMBL5945292,N#Cc1cc(-c2ncnc(Nc3ccc(C4CCNCC4)cc3)n2)ccc1O[C@H]1CCCC[C@H]1F,415000.0,inactive
CHEMBL6052671,C[C@H](O)C(=O)N1CC[C@H](Oc2ccc(-c3ncnc(Nc4ccc(C5CCOCC5)cc4)n3)cc2C#N)[C@H](F)C1,1000000.0,inactive
CHEMBL6048549,C[C@H](O)C(=O)N1CC[C@H](Oc2ccc(-c3ncnc(Nc4cnn(C(C)(C)C)c4)n3)cc2C#N)[C@H](F)C1,228000.0,inactive
CHEMBL5881418,N#Cc1cc(-c2ncnc(Nc3cnn(C4CCNCC4)c3)n2)ccc1O[C@H]1CCCC[C@H]1F,154000.0,inactive
CHEMBL5901377,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCNCC4)c(F)c3)n2)ccc1O[C@H]1CCN(C=O)C[C@H]1F,274000.0,inactive
CHEMBL5837672,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)ccc1O[C@H]1CCOC[C@H]1F,397000.0,inactive
CHEMBL6042819,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCNCC4)c(F)c3)n2)ccc1O[C@H]1CCOC[C@H]1F,373000.0,inactive
CHEMBL5742968,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C=O)CC4)c(F)c3)n2)ccc1O[C@H]1CCOC[C@H]1F,401000.0,inactive
CHEMBL6058249,CN1CCN(c2ccc(Nc3ncnc(-c4ccc(O[C@H]5CCOC[C@H]5F)c(C#N)c4)n3)cc2)CC1,453000.0,inactive
CHEMBL5857740,CC(=O)N1CC[C@H](Oc2ccc(-c3ncnc(Nc4ccc(C5CCNCC5)cc4)n3)cc2C#N)C(F)(F)C1,308000.0,inactive
CHEMBL5794495,CC(=O)N1CC[C@H](Oc2ccc(-c3ncnc(Nc4ccc(C5CCN(C)CC5)cc4)n3)cc2C#N)C(F)(F)C1,174000.0,inactive
CHEMBL5975949,Cc1cc(Nc2ncnc(-c3ccc(O[C@H]4CCN(C=O)CC4(F)F)c(C#N)c3)n2)ccc1C1CCNCC1,290000.0,inactive
CHEMBL6048517,Cc1cc(Nc2ncnc(-c3ccc(O[C@H]4CCN(C=O)CC4(F)F)c(C#N)c3)n2)ccc1C1CCN(C)CC1,1000000.0,inactive
CHEMBL5755208,N#Cc1cc(-c2ncnc(Nc3ccc(C4CCN(C5COC5)CC4)cc3)n2)ccc1O[C@H]1CCN(C(=O)CO)C[C@H]1F,292000.0,inactive
CHEMBL5931981,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5CCOCC5)CC4)cc3)n2)ccc1O[C@H]1CCN(C(=O)CO)C[C@H]1F,146000.0,inactive
CHEMBL5740888,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5CCOCC5)CC4)c(F)c3)n2)ccc1O[C@H]1CCN(C(=O)CO)C[C@H]1F,268000.0,inactive
CHEMBL5837912,C[C@H](O)C(=O)N1CC[C@H](Oc2ccc(-c3ncnc(Nc4ccc(N5CCN(CC6COC6)CC5)cc4)n3)cc2C#N)[C@H](F)C1,475000.0,inactive
CHEMBL5783095,C[C@H](O)C(=O)N1CC[C@H](Oc2ccc(-c3ncnc(Nc4ccc(N5CCN(C6CCOCC6)CC5)cc4)n3)cc2C#N)[C@H](F)C1,423000.0,inactive
CHEMBL5837578,C[C@H](O)C(=O)N1CC[C@H](Oc2ccc(-c3ncnc(Nc4ccc(C5CCN(C6COC6)CC5)c(F)c4)n3)cc2C#N)[C@H](F)C1,1000000.0,inactive
CHEMBL5971218,C[C@H](O)C(=O)N1CC[C@H](Oc2ccc(-c3ncnc(Nc4ccc(C5CCN(C6COC6)CC5)cc4)n3)cc2C#N)[C@H](F)C1,1000000.0,inactive
CHEMBL5788498,C[C@H](O)C(=O)N1CC[C@H](Oc2ccc(-c3ncnc(Nc4ccc(N5CCN(C6(C)COC6)CC5)cc4)n3)cc2C#N)[C@H](F)C1,636000.0,inactive
CHEMBL5748811,C[C@H](O)C(=O)N1CC[C@H](Oc2ccc(-c3ncnc(Nc4ccc(N5CC6(CCOCC6)C5)cc4)n3)cc2C#N)[C@H](F)C1,375000.0,inactive
CHEMBL5914421,C[C@H](O)C(=O)N1CC[C@H](Oc2ccc(-c3ncnc(Nc4ccc(N5CCOC(C(N)=O)C5)cc4)n3)cc2C#N)[C@H](F)C1,609000.0,inactive
CHEMBL5765510,C[C@H](O)C(=O)N1CC[C@H](Oc2ccc(-c3ncnc(Nc4ccc(N5CCO[C@@H](C(N)=O)C5)cc4)n3)cc2C#N)[C@H](F)C1,564000.0,inactive
CHEMBL5793241,C[C@H](O)C(=O)N1CC[C@H](Oc2ccc(-c3ncnc(Nc4ccc(N5CCO[C@H](C(N)=O)C5)cc4)n3)cc2C#N)[C@H](F)C1,347000.0,inactive
CHEMBL5829352,C[C@H](O)C(=O)N1CC[C@H](Oc2ccc(-c3ncnc(Nc4ccc(N5CC6COCC6C5)cc4)n3)cc2C#N)[C@H](F)C1,1000000.0,inactive
CHEMBL5839182,N#Cc1cc(-c2ncnc(Nc3ccc(C4CCN(C5COC5)CC4)cc3)n2)ccc1O[C@H]1CCN(C(=O)c2ccn[nH]2)C[C@H]1F,1000000.0,inactive
CHEMBL5810125,N#Cc1cc(-c2ncnc(Nc3ccc(C4CCN(C5COC5)CC4)cc3)n2)ccc1O[C@H]1CCN(C(=O)Cc2cnn[nH]2)C[C@H]1F,102000.0,inactive
CHEMBL5896008,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)ccc1O[C@H]1CCN(C(=O)Cc2ccn[nH]2)C[C@H]1F,127000.0,inactive
CHEMBL5774994,Cc1cc(C(=O)N2CC[C@H](Oc3ccc(-c4ncnc(Nc5ccc(N6CCN(C7COC7)CC6)cc5)n4)cc3C#N)[C@H](F)C2)[nH]n1,164000.0,inactive
CHEMBL6032461,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)ccc1O[C@H]1CCN(C(=O)c2[nH]ncc2Cl)C[C@H]1F,192000.0,inactive
CHEMBL6024369,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)ccc1O[C@H]1CCN(C(=O)c2[nH]nc(N)c2Cl)C[C@H]1F,75000.0,inactive
CHEMBL5846228,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)ccc1O[C@H]1CCN(C(=O)c2cc(Cl)n[nH]2)C[C@H]1F,237000.0,inactive
CHEMBL5936936,COc1cc(Nc2ncnc(-c3ccc(O[C@H]4CCN(C(=O)CO)C[C@H]4F)c(C#N)c3)n2)ccc1N1CCC(N2CCOCC2)CC1,28000.0,inactive
CHEMBL6015795,COc1cc(Nc2ncnc(-c3ccc(O[C@H]4CCN(C(=O)[C@H](C)O)C[C@H]4F)c(C#N)c3)n2)ccc1N1CCC(N2CCOCC2)CC1,72000.0,inactive
CHEMBL5825108,COc1cc(Nc2ncnc(-c3ccc(O[C@H]4CCN(C(=O)CC#N)C[C@H]4F)c(C#N)c3)n2)ccc1N1CCC(N2CCOCC2)CC1,62000.0,inactive
CHEMBL5908486,C[C@H](O)C(=O)N1CC[C@H](Oc2c(F)cc(-c3ncnc(Nc4ccc(N5CCN(C6COC6)CC5)cc4)n3)cc2C#N)[C@H](F)C1,1000000.0,inactive
CHEMBL5894240,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)cc(F)c1O[C@H]1CCN(C(=O)CO)C[C@H]1F,648000.0,inactive
CHEMBL6002835,N#CCC(=O)N1CC[C@H](Oc2c(F)cc(-c3ncnc(Nc4ccc(N5CCN(C6COC6)CC5)cc4)n3)cc2C#N)[C@H](F)C1,941000.0,inactive
CHEMBL5888144,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)cc(F)c1O[C@H]1CCN(C(=O)CCO)C[C@H]1F,943000.0,inactive
CHEMBL6022368,N#Cc1cc(-c2ncnc(Nc3ccc(OCCN4CCCC4)cc3)n2)ccc1OC1CCOCC1,943000.0,inactive
CHEMBL5923210,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)ccc1O[C@H]1CCN(C(=O)[C@@H]2COC(=O)N2)C[C@H]1F,233000.0,inactive
CHEMBL5912276,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)ccc1O[C@H]1CCN(C(=O)c2nc(N)n[nH]2)C[C@H]1F,80000.0,inactive
CHEMBL5952492,CC(=O)N[C@@H](C)C(=O)N1CC[C@H](Oc2ccc(-c3ncnc(Nc4ccc(N5CCN(C6COC6)CC5)cc4)n3)cc2C#N)[C@H](F)C1,478000.0,inactive
CHEMBL6011968,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)ccc1O[C@H]1CCN(C(=O)c2cnccn2)C[C@H]1F,882000.0,inactive
CHEMBL5798765,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)ccc1O[C@H]1CCN(C(=O)c2ccncn2)C[C@H]1F,572000.0,inactive
CHEMBL6029703,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)ccc1O[C@H]1CCN(C(=O)c2ccnnc2)C[C@H]1F,131000.0,inactive
CHEMBL5958755,N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)ccc1O[C@H]1CCN(C(=O)c2nccnc2N)C[C@H]1F,54000.0,inactive
